,filename,date,word,score
0,IEF20120427_all.txt,2012-04-27,gaap,1.5820653355648877
1,IEF20120427_all.txt,2012-04-27,aviso,1.2115072375715894
2,IEF20120427_all.txt,2012-04-27,reducirlas,1.2115072375715892
3,IEF20120427_all.txt,2012-04-27,atracción,1.2115072375715892
4,IEF20120427_all.txt,2012-04-27,resurgir,1.1170262665259678
5,IEF20120427_all.txt,2012-04-27,suerte,1.1170262665259678
6,IEF20120427_all.txt,2012-04-27,sec,1.1108988361583882
7,IEF20120427_all.txt,2012-04-27,promocionar,1.1096456143106812
8,IEF20120427_all.txt,2012-04-27,cumbre,0.9875194088415498
9,IEF20120427_all.txt,2012-04-27,abso,0.9838628169835973
10,IEF20120427_all.txt,2012-04-27,luto,0.9838628169835973
11,IEF20120427_all.txt,2012-04-27,paña,0.9838628169835973
12,IEF20120427_all.txt,2012-04-27,isda,0.931190857712159
13,IEF20120427_all.txt,2012-04-27,eliminándose,0.931190857712159
14,IEF20120427_all.txt,2012-04-27,retraimiento,0.931190857712159
15,IEF20120427_all.txt,2012-04-27,financier,0.931190857712159
16,IEF20120427_all.txt,2012-04-27,tocar,0.931190857712159
17,IEF20120427_all.txt,2012-04-27,explicitar,0.931190857712159
18,IEF20120427_all.txt,2012-04-27,finacieras,0.931190857712159
19,IEF20120427_all.txt,2012-04-27,activi,0.931190857712159
20,IEF20120427_all.txt,2012-04-27,visibilidad,0.931190857712159
21,IEF20120427_all.txt,2012-04-27,expos,0.931190857712159
22,IEF20120427_all.txt,2012-04-27,ición,0.931190857712159
23,IEF20120427_all.txt,2012-04-27,acordándose,0.931190857712159
24,IEF20120427_all.txt,2012-04-27,crudeza,0.931190857712159
25,IEF20140508_all.txt,2014-05-08,homologación,1.6207913115524997
26,IEF20140508_all.txt,2014-05-08,srf,1.4602834904904776
27,IEF20140508_all.txt,2014-05-08,anr,1.4602834904904776
28,IEF20140508_all.txt,2014-05-08,dta,1.4087251215002343
29,IEF20140508_all.txt,2014-05-08,emprendedor,1.185893558034732
30,IEF20140508_all.txt,2014-05-08,sistemicidad,1.185893558034732
31,IEF20140508_all.txt,2014-05-08,mur,1.185893558034732
32,IEF20140508_all.txt,2014-05-08,subcestas,1.185893558034732
33,IEF20140508_all.txt,2014-05-08,temporario,1.0934101031736152
34,IEF20140508_all.txt,2014-05-08,srb,1.0874122189060937
35,IEF20140508_all.txt,2014-05-08,concursal,1.0497818821551161
36,IEF20140508_all.txt,2014-05-08,mas,1.0253857369727102
37,IEF20140508_all.txt,2014-05-08,inclusive,0.96306199456923
38,IEF20140508_all.txt,2014-05-08,deferred,0.96306199456923
39,IEF20140508_all.txt,2014-05-08,plenario,0.96306199456923
40,IEF20140508_all.txt,2014-05-08,bascular,0.9115036255789866
41,IEF20140508_all.txt,2014-05-08,descalzar,0.9115036255789866
42,IEF20140508_all.txt,2014-05-08,cajatres,0.9115036255789866
43,IEF20140508_all.txt,2014-05-08,mare,0.9115036255789866
44,IEF20140508_all.txt,2014-05-08,nostrum,0.9115036255789866
45,IEF20140508_all.txt,2014-05-08,cons,0.9115036255789866
46,IEF20140508_all.txt,2014-05-08,olidados,0.9115036255789866
47,IEF20140508_all.txt,2014-05-08,descentralización,0.9115036255789866
48,IEF20140508_all.txt,2014-05-08,autónomamente,0.9115036255789866
49,IEF20140508_all.txt,2014-05-08,sobrevenir,0.9115036255789866
50,IEF20210428_all.txt,2021-04-28,ccas,1.6227743423955274
51,IEF20210428_all.txt,2021-04-28,cbdc,1.544142801080182
52,IEF20210428_all.txt,2021-04-28,ola,1.5162085856888328
53,IEF20210428_all.txt,2021-04-28,decaimiento,1.3785224657680546
54,IEF20210428_all.txt,2021-04-28,lcs,1.3785224657680546
55,IEF20210428_all.txt,2021-04-28,bbis,1.3785224657680546
56,IEF20210428_all.txt,2021-04-28,moratorio,1.3375167732852569
57,IEF20210428_all.txt,2021-04-28,artístico,1.2998909244527095
58,IEF20210428_all.txt,2021-04-28,pandemia,1.292281296162513
59,IEF20210428_all.txt,2021-04-28,alimentación,1.1985172363830783
60,IEF20210428_all.txt,2021-04-28,bebida,1.1985172363830783
61,IEF20210428_all.txt,2021-04-28,tabaco,1.1985172363830783
62,IEF20210428_all.txt,2021-04-28,outliers,1.1985172363830783
63,IEF20210428_all.txt,2021-04-28,indiv,1.1985172363830783
64,IEF20210428_all.txt,2021-04-28,absorbente,1.1985172363830783
65,IEF20210428_all.txt,2021-04-28,parallel,1.1985172363830783
66,IEF20210428_all.txt,2021-04-28,stack,1.1985172363830783
67,IEF20210428_all.txt,2021-04-28,srisk,1.1630671457332173
68,IEF20210428_all.txt,2021-04-28,sfnb,1.139483994617204
69,IEF20210428_all.txt,2021-04-28,género,1.119495579047739
70,IEF20210428_all.txt,2021-04-28,vacunación,1.1134140305533353
71,IEF20210428_all.txt,2021-04-28,quickfix,1.0556390478252369
72,IEF20210428_all.txt,2021-04-28,stage,1.0556390478252369
73,IEF20210428_all.txt,2021-04-28,cva,1.0556390478252369
74,IEF20210428_all.txt,2021-04-28,cepa,1.0556390478252367
75,IEF20170503_all.txt,2017-05-03,sentenciar,1.3442475130761924
76,IEF20170503_all.txt,2017-05-03,pronunciamiento,1.3176184402250046
77,IEF20170503_all.txt,2017-05-03,retroactividad,1.3176184402250046
78,IEF20170503_all.txt,2017-05-03,cláusula,1.2057689133710534
79,IEF20170503_all.txt,2017-05-03,xxi,1.16054190412287
80,IEF20170503_all.txt,2017-05-03,anulación,1.16054190412287
